order_item_id,order_id,product_id,quantity,unit_price,line_total,item_status
3754,701226,9250,4,10627.55,42510.2,Cancelled
3755,701226,9525,4,1236.47,4945.88,Cancelled
3756,701226,9381,3,5935.07,17805.21,Cancelled
3757,701226,9005,1,7273.16,7273.16,Cancelled
3758,701227,9172,3,838.42,2515.26,Returned
3759,701227,9441,1,1382.65,1382.65,Delivered
3760,701228,9007,1,4078.42,4078.42,Delivered
3761,701229,9427,4,3648.64,14594.56,Returned
3762,701230,9272,3,7968.17,23904.51,Returned
3763,701230,9138,2,228.8,457.6,Delivered
3764,701230,9489,4,1273.3,5093.2,Delivered
3765,701230,9595,3,2571.12,7713.36,Returned
3766,701231,9012,2,10384.33,20768.66,Delivered
3767,701232,9266,4,83738.59,334954.36,Returned
3768,701232,9236,3,3805.14,11415.42,Returned
3769,701232,9044,4,56612.85,226451.4,Returned
3770,701233,9362,4,4780.23,19120.92,Returned
3771,701233,9251,3,41166.65,123499.95,Returned
3772,701234,9371,4,6013.39,24053.56,Returned
3773,701234,9006,3,2592.16,7776.48,Delivered
3774,701234,9217,3,1296.96,3890.88,Delivered
3775,701234,9012,1,10384.33,10384.33,Delivered
3776,701234,9132,3,4245.95,12737.85,Delivered
3777,701235,9473,2,37919.42,75838.84,Cancelled
3778,701235,9548,1,18187.95,18187.95,Cancelled
3779,701236,9015,3,3347.44,10042.32,Delivered
3780,701236,9258,2,66879.21,133758.42,Delivered
3781,701236,9328,4,64895.52,259582.08,Delivered
3782,701236,9039,4,3074.85,12299.4,Returned
3783,701236,9436,4,8173.86,32695.44,Delivered
3784,701237,9245,2,10273.82,20547.64,Returned
3785,701237,9223,2,2181.45,4362.9,Returned
3786,701237,9350,4,6870.73,27482.92,Returned
3787,701237,9361,3,351.03,1053.09,Returned
3788,701237,9184,3,8925.87,26777.61,Returned
3789,701238,9223,3,2181.45,6544.35,Cancelled
3790,701238,9412,1,7843.39,7843.39,Cancelled
3791,701238,9240,1,6161.53,6161.53,Cancelled
3792,701239,9273,2,698.64,1397.28,Delivered
3793,701239,9454,3,1165.06,3495.18,Returned
3794,701240,9246,4,644.96,2579.84,Delivered
3795,701240,9439,2,1077.16,2154.32,Delivered
3796,701240,9449,2,83056.87,166113.74,Delivered
3797,701241,9505,4,53937.03,215748.12,Delivered
3798,701241,9299,3,840.69,2522.07,Delivered
3799,701242,9480,2,1908.54,3817.08,Delivered
3800,701243,9333,1,4627.05,4627.05,Delivered
3801,701243,9350,4,6870.73,27482.92,Delivered
3802,701243,9205,3,3170.38,9511.14,Delivered
3803,701243,9369,2,1058.33,2116.66,Delivered
3804,701243,9220,3,956.04,2868.12,Delivered
3805,701244,9504,3,2814.6,8443.8,Delivered
3806,701245,9023,4,895.02,3580.08,Cancelled
3807,701245,9097,2,268.94,537.88,Cancelled
3808,701245,9310,3,30157.54,90472.62,Cancelled
3809,701245,9140,4,7343.14,29372.56,Cancelled
3810,701245,9089,1,31575.76,31575.76,Cancelled
3811,701246,9170,3,1747.18,5241.54,Cancelled
3812,701246,9438,3,14172.21,42516.63,Cancelled
3813,701246,9517,2,1349.54,2699.08,Cancelled
3814,701246,9533,3,4370.9,13112.7,Cancelled
3815,701246,9474,4,172.35,689.4,Cancelled
3816,701247,9206,3,1629.93,4889.79,Cancelled
3817,701247,9222,2,11964.9,23929.8,Cancelled
3818,701248,9133,2,2991.41,5982.82,Cancelled
3819,701248,9074,2,527.63,1055.26,Cancelled
3820,701248,9369,4,1058.33,4233.32,Cancelled
3821,701248,9255,4,6050.57,24202.28,Cancelled
3822,701248,9507,1,1410.28,1410.28,Cancelled
3823,701249,9212,2,2782.39,5564.78,Returned
3824,701249,9435,1,3340.96,3340.96,Delivered
3825,701249,9223,3,2181.45,6544.35,Delivered
3826,701249,9339,2,2211.26,4422.52,Delivered
3827,701250,9397,2,4085.01,8170.02,Returned
3828,701250,9097,4,268.94,1075.76,Delivered
3829,701251,9051,2,956.32,1912.64,Delivered
3830,701251,9321,4,100.88,403.52,Delivered
3831,701251,9152,4,4361.3,17445.2,Delivered
3832,701251,9187,1,1757.71,1757.71,Delivered
3833,701251,9419,2,2548.25,5096.5,Returned
3834,701252,9418,1,53131.24,53131.24,Delivered
3835,701252,9376,4,3919.46,15677.84,Delivered
3836,701253,9104,2,14966.22,29932.44,Delivered
3837,701253,9263,2,17057.41,34114.82,Delivered
3838,701253,9429,4,12442.5,49770.0,Delivered
3839,701253,9111,4,3512.06,14048.24,Delivered
3840,701253,9379,2,1081.0,2162.0,Delivered
3841,701254,9308,2,4050.56,8101.12,Delivered
3842,701254,9358,1,541.29,541.29,Returned
3843,701254,9167,1,11272.34,11272.34,Delivered
3844,701254,9054,1,5145.39,5145.39,Delivered
3845,701254,9213,2,2420.51,4841.02,Delivered
3846,701255,9123,4,14767.09,59068.36,Delivered
3847,701256,9214,1,593.64,593.64,Delivered
3848,701256,9109,3,790.53,2371.59,Returned
3849,701256,9168,4,7194.02,28776.08,Delivered
3850,701256,9024,4,1622.99,6491.96,Delivered
3851,701256,9392,2,2437.44,4874.88,Delivered
3852,701257,9414,1,370.02,370.02,Delivered
3853,701257,9182,2,1187.24,2374.48,Delivered
3854,701257,9261,2,84463.03,168926.06,Delivered
3855,701257,9505,4,53937.03,215748.12,Delivered
3856,701257,9026,4,27773.99,111095.96,Returned
3857,701258,9435,2,3340.96,6681.92,Delivered
3858,701258,9504,2,2814.6,5629.2,Returned
3859,701258,9345,3,965.8,2897.4,Returned
3860,701258,9161,2,718.37,1436.74,Delivered
3861,701259,9164,2,4357.87,8715.74,Delivered
3862,701259,9017,3,65069.8,195209.4,Delivered
3863,701260,9316,3,845.47,2536.41,Delivered
3864,701261,9147,1,1031.07,1031.07,Returned
3865,701261,9179,3,14130.54,42391.62,Returned
3866,701261,9534,1,47663.19,47663.19,Returned
3867,701262,9139,4,1031.16,4124.64,Cancelled
3868,701262,9344,2,159.99,319.98,Cancelled
3869,701262,9458,3,346.85,1040.55,Cancelled
3870,701262,9531,4,45282.01,181128.04,Cancelled
3871,701263,9576,1,1395.18,1395.18,Delivered
3872,701263,9284,2,81428.98,162857.96,Returned
3873,701263,9282,2,590.51,1181.02,Delivered
3874,701264,9092,3,838.1,2514.3,Delivered
3875,701265,9128,4,316.99,1267.96,Delivered
3876,701265,9032,3,5031.18,15093.54,Returned
3877,701265,9465,3,3569.92,10709.76,Delivered
3878,701265,9231,1,11670.56,11670.56,Delivered
3879,701266,9101,3,49932.33,149796.99,Cancelled
3880,701267,9345,3,965.8,2897.4,Delivered
3881,701267,9139,4,1031.16,4124.64,Delivered
3882,701267,9246,1,644.96,644.96,Delivered
3883,701267,9113,2,2835.85,5671.7,Delivered
3884,701267,9367,2,6964.09,13928.18,Returned
3885,701268,9531,2,45282.01,90564.02,Returned
3886,701268,9446,2,2831.92,5663.84,Delivered
3887,701268,9490,3,47513.0,142539.0,Delivered
3888,701268,9068,3,1348.89,4046.67,Delivered
3889,701269,9068,1,1348.89,1348.89,Returned
3890,701269,9046,4,848.7,3394.8,Delivered
3891,701269,9410,2,5851.18,11702.36,Returned
3892,701270,9366,3,1460.14,4380.42,Cancelled
3893,701271,9425,3,795.48,2386.44,Delivered
3894,701271,9116,4,7043.72,28174.88,Delivered
3895,701272,9528,3,4287.15,12861.45,Returned
3896,701272,9367,1,6964.09,6964.09,Delivered
3897,701273,9168,3,7194.02,21582.06,Delivered
3898,701273,9337,2,773.14,1546.28,Returned
3899,701273,9390,1,5715.25,5715.25,Delivered
3900,701274,9123,1,14767.09,14767.09,Delivered
3901,701275,9521,2,2702.37,5404.74,Returned
3902,701275,9463,4,1542.57,6170.28,Returned
3903,701276,9561,1,511.67,511.67,Cancelled
3904,701276,9551,2,950.07,1900.14,Cancelled
3905,701276,9256,4,30997.77,123991.08,Cancelled
3906,701276,9291,2,480.39,960.78,Cancelled
3907,701276,9419,1,2548.25,2548.25,Cancelled
3908,701277,9444,1,32757.5,32757.5,Delivered
3909,701277,9216,2,559.78,1119.56,Delivered
3910,701277,9303,3,859.58,2578.74,Returned
3911,701277,9443,3,4338.29,13014.87,Delivered
3912,701278,9197,1,1380.9,1380.9,Returned
3913,701278,9544,3,20793.61,62380.83,Returned
3914,701278,9320,3,528.87,1586.61,Returned
3915,701278,9440,3,83898.8,251696.4,Returned
3916,701279,9100,2,6667.62,13335.24,Delivered
3917,701279,9236,3,3805.14,11415.42,Returned
3918,701280,9309,1,4515.51,4515.51,Delivered
3919,701280,9055,4,15378.18,61512.72,Delivered
3920,701280,9277,4,400.46,1601.84,Returned
3921,701281,9525,1,1236.47,1236.47,Returned
3922,701281,9355,3,36908.43,110725.29,Returned
3923,701282,9407,3,7998.18,23994.54,Delivered
3924,701282,9090,2,2811.87,5623.74,Returned
3925,701283,9277,4,400.46,1601.84,Delivered
3926,701283,9464,2,289.77,579.54,Delivered
3927,701283,9174,2,1641.66,3283.32,Delivered
3928,701283,9459,3,1442.88,4328.64,Delivered
3929,701284,9196,1,270.05,270.05,Delivered
3930,701284,9205,1,3170.38,3170.38,Returned
3931,701284,9127,3,971.3,2913.9,Delivered
3932,701284,9132,4,4245.95,16983.8,Delivered
3933,701285,9311,2,1478.29,2956.58,Delivered
3934,701285,9251,3,41166.65,123499.95,Delivered
3935,701285,9443,1,4338.29,4338.29,Returned
3936,701286,9231,1,11670.56,11670.56,Returned
3937,701286,9093,2,990.49,1980.98,Delivered
3938,701286,9246,2,644.96,1289.92,Delivered
3939,701286,9594,4,1198.97,4795.88,Delivered
3940,701287,9149,4,1313.22,5252.88,Delivered
3941,701287,9164,2,4357.87,8715.74,Delivered
3942,701287,9360,3,538.09,1614.27,Delivered
3943,701288,9003,1,13941.53,13941.53,Cancelled
3944,701288,9430,1,2274.94,2274.94,Cancelled
3945,701289,9504,4,2814.6,11258.4,Delivered
3946,701289,9515,1,2331.43,2331.43,Delivered
3947,701290,9252,3,1230.52,3691.56,Delivered
3948,701290,9108,4,443.92,1775.68,Delivered
3949,701290,9593,1,2242.35,2242.35,Delivered
3950,701290,9167,4,11272.34,45089.36,Delivered
3951,701291,9573,3,526.49,1579.47,Returned
3952,701291,9395,1,1443.43,1443.43,Returned
3953,701291,9335,2,599.36,1198.72,Returned
3954,701291,9567,3,127.85,383.55,Returned
3955,701292,9361,2,351.03,702.06,Delivered
3956,701292,9300,3,946.93,2840.79,Delivered
3957,701292,9171,2,955.13,1910.26,Delivered
3958,701292,9486,4,4251.36,17005.44,Returned
3959,701293,9570,3,44173.48,132520.44,Cancelled
3960,701293,9389,3,369.65,1108.95,Cancelled
3961,701293,9195,2,1504.98,3009.96,Cancelled
3962,701293,9436,4,8173.86,32695.44,Cancelled
3963,701294,9464,3,289.77,869.31,Cancelled
3964,701294,9337,2,773.14,1546.28,Cancelled
3965,701294,9042,1,2877.99,2877.99,Cancelled
3966,701294,9099,4,36792.76,147171.04,Cancelled
3967,701295,9267,3,778.8,2336.4,Returned
3968,701295,9495,1,48156.03,48156.03,Returned
3969,701295,9042,3,2877.99,8633.97,Delivered
3970,701296,9058,4,11903.73,47614.92,Delivered
3971,701297,9510,4,11197.58,44790.32,Delivered
3972,701297,9018,4,143.23,572.92,Delivered
3973,701297,9490,2,47513.0,95026.0,Returned
3974,701297,9129,3,6982.17,20946.51,Delivered
3975,701298,9470,1,2536.87,2536.87,Cancelled
3976,701298,9237,4,2442.21,9768.84,Cancelled
3977,701298,9506,1,270.4,270.4,Cancelled
3978,701298,9060,1,4485.02,4485.02,Cancelled
3979,701299,9521,2,2702.37,5404.74,Delivered
3980,701299,9579,3,5402.93,16208.79,Delivered
3981,701300,9479,3,1368.32,4104.96,Delivered
3982,701300,9261,4,84463.03,337852.12,Delivered
3983,701300,9452,3,5297.11,15891.33,Delivered
3984,701300,9087,1,3613.75,3613.75,Returned
3985,701301,9549,1,66079.39,66079.39,Returned
3986,701301,9113,2,2835.85,5671.7,Delivered
3987,701302,9175,2,88283.92,176567.84,Returned
3988,701302,9202,1,1204.67,1204.67,Delivered
3989,701302,9512,4,9709.62,38838.48,Returned
3990,701303,9478,4,3297.23,13188.92,Delivered
3991,701303,9530,3,255.55,766.65,Returned
3992,701303,9063,4,948.47,3793.88,Returned
3993,701304,9227,4,8741.38,34965.52,Delivered
3994,701304,9031,4,879.02,3516.08,Delivered
3995,701304,9553,1,699.08,699.08,Returned
3996,701304,9482,3,2089.01,6267.03,Returned
3997,701304,9412,2,7843.39,15686.78,Delivered
3998,701305,9565,4,8801.7,35206.8,Returned
3999,701306,9525,4,1236.47,4945.88,Returned
4000,701307,9409,4,2278.71,9114.84,Cancelled
4001,701307,9161,2,718.37,1436.74,Cancelled
4002,701307,9422,2,2973.29,5946.58,Cancelled
4003,701307,9599,3,59892.74,179678.22,Cancelled
4004,701308,9150,2,2610.94,5221.88,Returned
4005,701309,9559,4,124.22,496.88,Delivered
4006,701309,9346,4,2569.67,10278.68,Delivered
4007,701309,9462,2,714.91,1429.82,Delivered
4008,701309,9137,3,443.13,1329.39,Returned
4009,701310,9464,1,289.77,289.77,Delivered
4010,701310,9501,2,68093.95,136187.9,Delivered
4011,701311,9454,3,1165.06,3495.18,Returned
4012,701312,9272,3,7968.17,23904.51,Cancelled
4013,701312,9567,2,127.85,255.7,Cancelled
4014,701313,9234,4,1674.94,6699.76,Delivered
4015,701313,9109,3,790.53,2371.59,Returned
4016,701313,9134,2,4251.27,8502.54,Returned
4017,701313,9342,2,841.11,1682.22,Delivered
4018,701313,9475,2,2070.48,4140.96,Delivered
4019,701314,9323,4,708.63,2834.52,Returned
4020,701314,9377,4,53413.6,213654.4,Delivered
4021,701314,9434,3,10003.74,30011.22,Delivered
4022,701314,9122,4,41445.13,165780.52,Returned
4023,701314,9558,4,9419.32,37677.28,Delivered
4024,701315,9562,3,4642.77,13928.31,Delivered
4025,701315,9078,3,8321.0,24963.0,Returned
4026,701316,9220,2,956.04,1912.08,Delivered
4027,701316,9092,2,838.1,1676.2,Returned
4028,701316,9505,3,53937.03,161811.09,Returned
4029,701316,9488,3,1350.99,4052.97,Delivered
4030,701317,9452,2,5297.11,10594.22,Delivered
4031,701317,9402,4,69606.18,278424.72,Delivered
4032,701317,9375,3,9452.59,28357.77,Delivered
4033,701317,9288,4,1750.81,7003.24,Delivered
4034,701318,9570,1,44173.48,44173.48,Delivered
4035,701318,9347,3,973.08,2919.24,Delivered
4036,701318,9271,1,950.98,950.98,Delivered
4037,701318,9562,3,4642.77,13928.31,Returned
4038,701318,9068,4,1348.89,5395.56,Returned
4039,701319,9035,4,2726.6,10906.4,Cancelled
4040,701319,9036,2,3517.04,7034.08,Cancelled
4041,701320,9484,2,18842.88,37685.76,Returned
4042,701320,9036,2,3517.04,7034.08,Returned
4043,701320,9141,4,2400.15,9600.6,Returned
4044,701320,9041,1,72527.4,72527.4,Returned
4045,701321,9092,3,838.1,2514.3,Delivered
4046,701321,9172,1,838.42,838.42,Delivered
4047,701321,9169,3,1496.7,4490.1,Returned
4048,701321,9080,1,693.5,693.5,Returned
4049,701321,9105,2,4553.84,9107.68,Delivered
4050,701322,9534,2,47663.19,95326.38,Returned
4051,701322,9456,1,77.86,77.86,Delivered
4052,701322,9187,1,1757.71,1757.71,Delivered
4053,701322,9062,3,1169.32,3507.96,Delivered
4054,701322,9325,2,477.7,955.4,Delivered
4055,701323,9164,2,4357.87,8715.74,Cancelled
4056,701323,9169,3,1496.7,4490.1,Cancelled
4057,701323,9235,4,55726.49,222905.96,Cancelled
4058,701323,9586,2,154.36,308.72,Cancelled
4059,701323,9410,4,5851.18,23404.72,Cancelled
4060,701324,9119,4,389.1,1556.4,Delivered
4061,701324,9577,4,4344.75,17379.0,Delivered
4062,701325,9587,3,625.39,1876.17,Returned
4063,701326,9292,4,15135.6,60542.4,Delivered
4064,701326,9373,1,3105.19,3105.19,Delivered
4065,701326,9392,3,2437.44,7312.32,Returned
4066,701326,9521,3,2702.37,8107.11,Delivered
4067,701326,9125,1,927.43,927.43,Returned
4068,701327,9050,4,624.78,2499.12,Returned
4069,701327,9494,4,1243.08,4972.32,Returned
4070,701328,9312,2,59.48,118.96,Returned
4071,701328,9396,3,533.83,1601.49,Returned
4072,701328,9567,3,127.85,383.55,Returned
4073,701328,9416,4,3794.93,15179.72,Returned
4074,701329,9198,3,53514.99,160544.97,Delivered
4075,701329,9435,2,3340.96,6681.92,Delivered
4076,701329,9349,3,2799.26,8397.78,Returned
4077,701329,9282,2,590.51,1181.02,Returned
4078,701330,9572,3,307.34,922.02,Delivered
4079,701331,9363,3,8025.78,24077.34,Returned
4080,701332,9014,4,4771.96,19087.84,Cancelled
4081,701332,9497,2,4613.52,9227.04,Cancelled
4082,701332,9044,3,56612.85,169838.55,Cancelled
4083,701332,9113,2,2835.85,5671.7,Cancelled
4084,701332,9299,3,840.69,2522.07,Cancelled
4085,701333,9509,2,7610.83,15221.66,Delivered
4086,701333,9032,4,5031.18,20124.72,Returned
4087,701334,9442,1,2909.19,2909.19,Delivered
4088,701334,9454,2,1165.06,2330.12,Delivered
4089,701334,9125,1,927.43,927.43,Returned
4090,701334,9195,2,1504.98,3009.96,Returned
4091,701334,9217,4,1296.96,5187.84,Delivered
4092,701335,9105,2,4553.84,9107.68,Delivered
4093,701336,9013,4,13447.29,53789.16,Returned
4094,701337,9539,2,251.31,502.62,Delivered
4095,701337,9475,3,2070.48,6211.44,Delivered
4096,701337,9167,2,11272.34,22544.68,Returned
4097,701337,9563,1,1579.41,1579.41,Returned
4098,701338,9043,1,50432.33,50432.33,Delivered
4099,701338,9463,3,1542.57,4627.71,Returned
4100,701339,9199,3,79410.89,238232.67,Delivered
4101,701339,9179,3,14130.54,42391.62,Delivered
4102,701339,9315,2,47430.96,94861.92,Returned
4103,701339,9303,2,859.58,1719.16,Returned
4104,701339,9342,4,841.11,3364.44,Delivered
4105,701340,9040,1,1852.57,1852.57,Delivered
4106,701340,9155,4,474.83,1899.32,Delivered
4107,701340,9334,2,82120.45,164240.9,Returned
4108,701340,9262,4,656.47,2625.88,Delivered
4109,701341,9140,3,7343.14,22029.42,Cancelled
4110,701341,9565,4,8801.7,35206.8,Cancelled
4111,701341,9521,4,2702.37,10809.48,Cancelled
4112,701341,9578,3,2262.7,6788.1,Cancelled
4113,701341,9574,1,3427.27,3427.27,Cancelled
4114,701342,9449,4,83056.87,332227.48,Cancelled
4115,701342,9483,1,41799.81,41799.81,Cancelled
4116,701342,9317,4,627.01,2508.04,Cancelled
4117,701343,9470,1,2536.87,2536.87,Returned
4118,701343,9207,2,1301.2,2602.4,Returned
4119,701343,9128,1,316.99,316.99,Returned
4120,701344,9161,2,718.37,1436.74,Delivered
4121,701345,9230,4,54818.7,219274.8,Delivered
4122,701345,9022,2,1356.46,2712.92,Delivered
4123,701345,9166,1,1548.76,1548.76,Delivered
4124,701345,9131,4,3731.24,14924.96,Delivered
4125,701346,9253,2,75119.8,150239.6,Cancelled
4126,701347,9151,4,506.15,2024.6,Cancelled
4127,701347,9326,4,869.59,3478.36,Cancelled
4128,701348,9265,1,11239.52,11239.52,Cancelled
4129,701349,9081,1,7898.96,7898.96,Returned
4130,701350,9427,2,3648.64,7297.28,Delivered
4131,701351,9148,2,213.86,427.72,Delivered
4132,701351,9221,4,238.34,953.36,Returned
4133,701352,9275,2,5265.2,10530.4,Delivered
4134,701352,9187,3,1757.71,5273.13,Delivered
4135,701352,9437,2,401.43,802.86,Delivered
4136,701352,9140,2,7343.14,14686.28,Returned
4137,701353,9422,2,2973.29,5946.58,Delivered
4138,701353,9143,3,811.72,2435.16,Delivered
4139,701353,9152,4,4361.3,17445.2,Returned
4140,701353,9138,4,228.8,915.2,Delivered
4141,701353,9236,4,3805.14,15220.56,Delivered
4142,701354,9157,4,67703.65,270814.6,Delivered
4143,701354,9264,4,749.45,2997.8,Delivered
4144,701354,9303,1,859.58,859.58,Delivered
4145,701355,9161,2,718.37,1436.74,Delivered
4146,701355,9232,3,7730.09,23190.27,Delivered
4147,701355,9313,4,27833.41,111333.64,Delivered
4148,701355,9069,4,1798.3,7193.2,Delivered
4149,701355,9464,3,289.77,869.31,Delivered
4150,701356,9458,3,346.85,1040.55,Cancelled
4151,701356,9527,2,77092.6,154185.2,Cancelled
4152,701356,9351,1,480.16,480.16,Cancelled
4153,701356,9046,2,848.7,1697.4,Cancelled
4154,701357,9507,4,1410.28,5641.12,Delivered
4155,701357,9247,4,62995.52,251982.08,Delivered
4156,701357,9088,1,8393.7,8393.7,Delivered
4157,701357,9405,1,651.47,651.47,Delivered
4158,701358,9175,3,88283.92,264851.76,Delivered
4159,701358,9342,1,841.11,841.11,Delivered
4160,701358,9081,2,7898.96,15797.92,Delivered
4161,701358,9483,1,41799.81,41799.81,Delivered
4162,701358,9440,1,83898.8,83898.8,Delivered
4163,701359,9056,1,389.49,389.49,Delivered
4164,701359,9558,1,9419.32,9419.32,Delivered
4165,701360,9093,3,990.49,2971.47,Delivered
4166,701360,9553,4,699.08,2796.32,Delivered
4167,701360,9437,3,401.43,1204.29,Returned
4168,701360,9332,2,1336.73,2673.46,Delivered
4169,701360,9041,3,72527.4,217582.2,Delivered
4170,701361,9137,1,443.13,443.13,Delivered
4171,701361,9081,4,7898.96,31595.84,Delivered
4172,701362,9139,4,1031.16,4124.64,Returned
4173,701362,9343,1,622.57,622.57,Returned
4174,701362,9223,3,2181.45,6544.35,Returned
4175,701362,9056,2,389.49,778.98,Returned
4176,701363,9223,4,2181.45,8725.8,Delivered
4177,701363,9032,1,5031.18,5031.18,Delivered
4178,701363,9082,4,2140.75,8563.0,Returned
4179,701363,9409,1,2278.71,2278.71,Delivered
4180,701363,9462,2,714.91,1429.82,Returned
4181,701364,9436,4,8173.86,32695.44,Cancelled
4182,701364,9281,1,2204.2,2204.2,Cancelled
4183,701364,9415,1,4129.15,4129.15,Cancelled
4184,701364,9066,2,1225.95,2451.9,Cancelled
4185,701364,9377,3,53413.6,160240.8,Cancelled
4186,701365,9088,2,8393.7,16787.4,Delivered
4187,701365,9492,3,69.88,209.64,Delivered
4188,701365,9347,2,973.08,1946.16,Delivered
4189,701366,9220,4,956.04,3824.16,Returned
4190,701367,9404,1,15723.16,15723.16,Delivered
4191,701368,9529,4,519.51,2078.04,Cancelled
4192,701368,9075,4,1098.72,4394.88,Cancelled
4193,701368,9424,3,294.31,882.93,Cancelled
4194,701368,9321,1,100.88,100.88,Cancelled
4195,701368,9027,4,60157.57,240630.28,Cancelled
4196,701369,9490,1,47513.0,47513.0,Delivered
4197,701369,9286,2,1156.07,2312.14,Delivered
4198,701369,9471,1,49213.58,49213.58,Returned
4199,701370,9032,1,5031.18,5031.18,Delivered
4200,701370,9057,1,5197.64,5197.64,Delivered
4201,701371,9124,3,1314.25,3942.75,Delivered
4202,701372,9366,3,1460.14,4380.42,Delivered
4203,701372,9436,4,8173.86,32695.44,Delivered
4204,701372,9519,2,8645.44,17290.88,Returned
4205,701372,9572,4,307.34,1229.36,Delivered
4206,701372,9462,1,714.91,714.91,Returned
4207,701373,9551,3,950.07,2850.21,Delivered
4208,701373,9035,1,2726.6,2726.6,Delivered
4209,701373,9004,2,6049.75,12099.5,Returned
4210,701373,9177,4,505.98,2023.92,Delivered
4211,701373,9070,1,220.16,220.16,Delivered
4212,701374,9105,2,4553.84,9107.68,Returned
4213,701375,9554,4,11619.1,46476.4,Returned
4214,701375,9152,3,4361.3,13083.9,Delivered
4215,701375,9203,3,620.47,1861.41,Delivered
4216,701376,9193,4,38575.64,154302.56,Delivered
4217,701376,9594,3,1198.97,3596.91,Delivered
4218,701376,9452,3,5297.11,15891.33,Returned
4219,701376,9164,2,4357.87,8715.74,Delivered
4220,701376,9335,2,599.36,1198.72,Delivered
4221,701377,9459,1,1442.88,1442.88,Cancelled
4222,701377,9102,2,380.78,761.56,Cancelled
4223,701377,9200,3,385.54,1156.62,Cancelled
4224,701377,9160,4,15719.76,62879.04,Cancelled
4225,701378,9129,1,6982.17,6982.17,Returned
4226,701378,9547,3,481.86,1445.58,Returned
4227,701378,9115,3,86.51,259.53,Returned
4228,701378,9273,1,698.64,698.64,Returned
4229,701379,9505,2,53937.03,107874.06,Delivered
4230,701379,9442,3,2909.19,8727.57,Returned
4231,701379,9154,1,35139.28,35139.28,Delivered
4232,701380,9451,4,30747.02,122988.08,Returned
4233,701380,9167,1,11272.34,11272.34,Returned
4234,701380,9073,4,11134.32,44537.28,Returned
4235,701381,9150,4,2610.94,10443.76,Returned
4236,701382,9128,2,316.99,633.98,Returned
4237,701382,9132,2,4245.95,8491.9,Delivered
4238,701382,9265,2,11239.52,22479.04,Delivered
4239,701382,9361,2,351.03,702.06,Returned
4240,701382,9090,4,2811.87,11247.48,Delivered
4241,701383,9474,1,172.35,172.35,Delivered
4242,701383,9578,2,2262.7,4525.4,Delivered
4243,701383,9122,2,41445.13,82890.26,Returned
4244,701384,9215,2,630.37,1260.74,Delivered
4245,701384,9151,3,506.15,1518.45,Returned
4246,701384,9395,4,1443.43,5773.72,Delivered
4247,701384,9485,2,4132.45,8264.9,Returned
4248,701385,9369,2,1058.33,2116.66,Returned
4249,701385,9411,3,63665.7,190997.1,Delivered
4250,701385,9142,1,1917.55,1917.55,Delivered
4251,701385,9466,2,454.75,909.5,Delivered
4252,701385,9083,1,745.13,745.13,Delivered
4253,701386,9196,1,270.05,270.05,Returned
4254,701386,9265,1,11239.52,11239.52,Delivered
4255,701386,9339,1,2211.26,2211.26,Delivered
4256,701387,9315,4,47430.96,189723.84,Delivered
4257,701387,9402,3,69606.18,208818.54,Delivered
4258,701388,9148,1,213.86,213.86,Delivered
4259,701388,9474,2,172.35,344.7,Delivered
4260,701388,9015,4,3347.44,13389.76,Delivered
4261,701389,9159,4,7751.34,31005.36,Delivered
4262,701389,9240,4,6161.53,24646.12,Returned
4263,701389,9516,1,42057.47,42057.47,Returned
4264,701390,9401,4,330.09,1320.36,Returned
4265,701390,9049,3,592.97,1778.91,Returned
4266,701390,9574,1,3427.27,3427.27,Returned
4267,701390,9595,2,2571.12,5142.24,Returned
4268,701390,9036,3,3517.04,10551.12,Returned
4269,701391,9379,3,1081.0,3243.0,Delivered
4270,701391,9099,2,36792.76,73585.52,Delivered
4271,701391,9547,2,481.86,963.72,Returned
4272,701391,9519,1,8645.44,8645.44,Delivered
4273,701391,9472,2,646.49,1292.98,Returned
4274,701392,9120,2,679.28,1358.56,Returned
4275,701392,9282,3,590.51,1771.53,Returned
4276,701393,9316,3,845.47,2536.41,Delivered
4277,701393,9315,1,47430.96,47430.96,Returned
4278,701393,9520,3,2366.46,7099.38,Delivered
4279,701393,9196,3,270.05,810.15,Delivered
4280,701394,9471,2,49213.58,98427.16,Delivered
4281,701394,9434,2,10003.74,20007.48,Delivered
4282,701395,9158,1,1345.8,1345.8,Delivered
4283,701395,9524,3,930.14,2790.42,Delivered
4284,701395,9037,3,9092.12,27276.36,Delivered
4285,701396,9134,1,4251.27,4251.27,Delivered
4286,701396,9555,4,38889.63,155558.52,Returned
4287,701396,9267,1,778.8,778.8,Delivered
4288,701396,9500,3,987.79,2963.37,Delivered
4289,701396,9312,1,59.48,59.48,Delivered
4290,701397,9283,4,13157.86,52631.44,Delivered
4291,701397,9268,4,64212.14,256848.56,Delivered
4292,701397,9261,3,84463.03,253389.09,Delivered
4293,701397,9311,2,1478.29,2956.58,Returned
4294,701398,9266,4,83738.59,334954.36,Delivered
4295,701398,9367,4,6964.09,27856.36,Returned
4296,701398,9573,1,526.49,526.49,Delivered
4297,701399,9180,4,5841.59,23366.36,Delivered
4298,701399,9571,2,614.3,1228.6,Delivered
4299,701399,9580,3,702.54,2107.62,Delivered
4300,701399,9173,4,290.01,1160.04,Delivered
4301,701400,9245,2,10273.82,20547.64,Delivered
