transaction_id,customer_id,transaction_date,transaction_type,transaction_amount,merchant_category,merchant_name,transaction_location,account_balance_after_transaction,is_international_transaction,device_used,ip_address,transaction_status,transaction_source_destination,transaction_notes,fraud_flag
792902a1-28ef-4181-9cac-1afb42be8794,CUST112737,2022-01-04 23:52:00,Loan Disbursement,2800.0,Dining,Garde LLC,"Madurai, Chhattisgarh",20867.0,0,Mobile,28.101.212.252,Success,GFJU33369650484757,Payment for Dining,0
48aa0096-1d43-4268-a878-43e08ca2654b,CUST110536,2022-01-07 15:00:00,Loan Disbursement,4200.0,Financial Services,Chaudhry-Dash,"Fatehpur, Arunachal Pradesh",0.0,0,POS,44.171.198.43,Success,CHFE64273785533473,Payment for Financial Services,0
45e0159d-955a-4386-b7e2-d0d6f73fbeb3,CUST116897,2022-01-05 05:37:00,Loan Disbursement,1800.0,Fuel,Chopra-Doshi,"Chandigarh, Mizoram",45340.0,0,Mobile,34.120.193.115,Success,AFEE41433603851896,Payment for Fuel,0
24bf3e7f-de9f-4720-b5ed-bc23746478ee,CUST104816,2022-01-03 06:21:00,Loan Disbursement,800.0,Education,Grewal-Dasgupta,"Davanagere, Haryana",24489.0,0,POS,254.237.251.82,Success,EUTM65815466835440,Payment for Education,0
2d311328-7599-4052-8a70-c6a4ef7bfac4,CUST113296,2022-01-18 09:01:00,EMI Payment,3000.0,Financial Services,Date Group,"Tadepalligudem, Himachal Pradesh",22634.0,0,ATM,101.81.147.222,Success,NNGO03660265165394,Payment for Financial Services,0
0d218b12-87e9-4ed4-9b13-6988a18a2445,CUST118374,2022-01-05 14:50:00,Loan Disbursement,1400.0,Electronics,Bal LLC,"Tiruppur, Arunachal Pradesh",24122.0,0,POS,245.247.133.75,Success,OCNP60302355493084,Payment for Electronics,0
ec2aa36a-b801-412b-aac9-23651bd5e44b,CUST115815,2022-01-06 16:09:00,EMI Payment,12000.0,Healthcare,Issac Inc,"Coimbatore, Bihar",36311.0,0,POS,181.196.113.64,Success,JZIL38557841118986,Payment for Healthcare,1
2510c836-f157-4820-8746-e4159df2044d,CUST119884,2022-01-23 04:26:00,Loan Disbursement,2600.0,Healthcare,Raval LLC,"Anantapur, Chhattisgarh",8092.0,0,Web,19.153.4.233,Success,ULRY54023706534368,Payment for Healthcare,0
1cd1f86d-837f-4294-9ed9-59fe1bb909f2,CUST110967,2022-01-09 19:11:00,Credit Card,700.0,Travel,Bumb PLC,"Meerut, Punjab",473.0,0,Mobile,106.15.169.89,Success,DGXP47138690945022,Payment for Travel,0
fffc62a8-328d-4ef4-9067-1e6204e4cab7,CUST114458,2022-01-01 03:56:00,Fund Transfer,1700.0,Travel,"Issac, Andra and Sane","Jammu, Sikkim",22596.0,0,ATM,145.253.151.242,Success,OVJO09539819190346,Payment for Travel,0
2eed9586-01b8-4819-a0a2-41a158652786,CUST112075,2022-01-03 08:29:00,Net Banking,1000.0,Financial Services,Contractor-Bala,"Satna, Kerala",36249.0,0,Web,63.175.218.159,Success,VHYU14399784499617,Payment for Financial Services,0
9b519688-e66e-4b13-a2d7-776eb53ac8c1,CUST104515,2022-01-17 23:44:00,Deposit,3000.0,Cash Withdrawal,"Chahal, Mannan and Sunder","Chapra, Goa",9697.0,0,Mobile,63.119.29.84,Success,Self,Payment for Cash Withdrawal,0
ba989660-913b-4801-89e3-812af9c6a05c,CUST110131,2022-01-20 18:28:00,Fund Transfer,4100.0,Financial Services,Gulati-Butala,"Eluru, Jharkhand",41674.0,0,Mobile,118.201.206.204,Success,IAEW82846344907975,Payment for Financial Services,0
e83294ad-1924-490f-ba16-02d2b12e74aa,CUST110444,2022-01-21 03:24:00,ATM Withdrawal,1500.0,Financial Services,Mallick Group,"North Dumdum, Rajasthan",5205.0,0,ATM,209.145.151.195,Success,Self,Payment for Financial Services,0
75c34138-cb2d-4d58-ba5e-76f80057d454,CUST112291,2022-01-26 13:04:00,Bill Payment,4900.0,Travel,Dutt Ltd,"Noida, Gujarat",41077.0,0,Web,46.162.92.42,Success,FTEE27684665048337,Payment for Travel,0
b745db5a-284e-447f-b6ec-77c64d7b8c73,CUST110846,2022-01-27 11:30:00,Credit Card,1100.0,Groceries,"Subramanian, Bhattacharyya and Sidhu","Rajkot, Manipur",24360.0,0,POS,201.61.173.116,Success,MPUN29639875195179,Payment for Groceries,0
8fc2e962-680d-4fbc-89f8-f1833076d743,CUST115325,2022-01-31 15:44:00,Fund Transfer,11200.0,Groceries,Sibal-Sur,"Pune, Madhya Pradesh",11044.0,0,Mobile,227.184.109.136,Success,GUVJ05066325023409,Payment for Groceries,0
503bcfc8-e4e1-434e-a07f-744647f1015c,CUST116472,2022-01-26 04:55:00,Net Banking,3700.0,Utilities,Bail PLC,"Nadiad, Haryana",3723.0,0,Web,119.159.67.247,Success,DILA04039440624178,Payment for Utilities,0
86539582-b4e6-4277-aeff-82103dd1fc65,CUST106475,2022-01-29 01:49:00,EMI Payment,6500.0,Groceries,Master and Sons,"Bilaspur, Manipur",39586.0,0,ATM,194.115.201.21,Success,SOJB65974983355086,Payment for Groceries,0
edcf84c0-3564-436e-9f30-23490d60b5bb,CUST104823,2022-01-27 13:47:00,Loan Disbursement,21900.0,Financial Services,Bhalla-Sharma,"Gwalior, Uttar Pradesh",15087.0,0,Web,156.128.87.127,Success,ZPDI08460737605837,Payment for Financial Services,0
8483578b-4a17-44a1-846e-b19230706e0d,CUST105938,2022-01-07 17:38:00,ATM Withdrawal,600.0,Healthcare,Kulkarni LLC,"Nagpur, Kerala",3200.0,0,POS,182.85.63.105,Success,Self,Payment for Healthcare,0
f03fa000-b52c-4e1a-955b-bf3e832edc57,CUST118070,2022-01-31 12:35:00,Bill Payment,24900.0,Groceries,"Jain, Bains and Acharya","Kharagpur, Gujarat",23306.0,0,Web,243.206.83.135,Success,ZMXV81956554140441,Payment for Groceries,0
7fd4e57d-3138-4692-adab-e02ca1a72664,CUST115223,2022-01-22 23:14:00,ATM Withdrawal,6500.0,Education,"Ravel, Dua and Vasa","Bardhaman, Assam",15287.0,0,ATM,14.227.202.83,Success,Self,Payment for Education,0
313fbacb-c295-44a1-abd9-be9b83663a92,CUST105120,2022-01-25 15:08:00,Bill Payment,4000.0,Education,"Desai, Sundaram and Bobal","Jaipur, Manipur",31056.0,0,POS,173.48.97.46,Success,OUMS73030612817138,Payment for Education,0
4637dd56-9750-4f87-a4ce-bf5402ed7716,CUST116849,2022-01-13 07:48:00,Net Banking,20500.0,Online Shopping,"Jha, Zacharia and Salvi","Nanded, West Bengal",28151.0,0,ATM,127.133.169.38,Success,JJOS22995274009497,Payment for Online Shopping,0
d957dc06-440d-48ae-91e0-9ff8750afd24,CUST117446,2022-01-03 05:53:00,UPI,7800.0,Cash Withdrawal,Srinivasan Ltd,"Chandigarh, Goa",17678.0,0,ATM,217.232.153.31,Success,TKAV52657796345478,Payment for Cash Withdrawal,0
54c96512-0ba0-4702-add7-01e7d900e5ec,CUST114120,2022-01-16 20:17:00,Net Banking,800.0,Travel,"Choudhury, Char and Bala","North Dumdum, Odisha",37761.0,0,ATM,102.127.68.162,Success,XCZW19463804849802,Payment for Travel,0
128d39d7-5c6c-41b1-8417-c33fbb563be7,CUST119839,2022-01-10 14:56:00,Credit Card,7500.0,Financial Services,Chana-Sachdev,"Phagwara, Uttarakhand",12328.0,0,Web,86.166.120.210,Success,FWAL57559664525185,Payment for Financial Services,0
0c2faf58-ec23-4060-ba37-fc25474ef10f,CUST102185,2022-01-23 18:15:00,Fund Transfer,7900.0,Online Shopping,Choudhary-Shanker,"Ambattur, Nagaland",2878.0,0,Mobile,189.47.120.238,Success,WUDQ17363431171875,Payment for Online Shopping,0
7b69f638-91b9-4fba-8bf2-cfe4f6bd82cf,CUST115128,2022-01-19 00:54:00,Debit Card,7600.0,Travel,Mangat PLC,"Kozhikode, Karnataka",26311.0,0,ATM,166.84.199.144,Success,KZFO75228502173249,Payment for Travel,0
c45ddaf4-d2d5-4588-85a7-17b1499c9b65,CUST103382,2022-01-30 02:00:00,EMI Payment,15900.0,Entertainment,Dyal-Halder,"Uluberia, Sikkim",0.0,0,Mobile,3.210.3.187,Success,TNAA58573721838682,Payment for Entertainment,0
7bd378d1-5e2e-49ea-bcc2-8548439ea0b4,CUST118814,2022-01-05 06:24:00,Credit Card,3000.0,Healthcare,Gulati Ltd,"Sambalpur, Goa",24442.0,0,Web,42.150.83.221,Success,HTIH54257652689611,Payment for Healthcare,0
b02913f5-05de-4429-a0ed-354ad5401296,CUST101661,2022-01-19 04:33:00,Net Banking,11500.0,Education,Sharaf LLC,"Vasai-Virar, Nagaland",9819.0,0,Web,144.41.152.128,Success,FTJK74584932572155,Payment for Education,0
b372f3b5-ba27-4d62-b7c0-36a1009de8d1,CUST118744,2022-01-20 03:01:00,Fund Transfer,4100.0,Entertainment,Mander PLC,"Ludhiana, Uttarakhand",39076.0,0,Web,53.168.32.79,Success,DGGV73828447354214,Payment for Entertainment,0
867eca9e-0be9-4ffa-8fce-bbca5b497beb,CUST111749,2022-01-27 00:21:00,Fund Transfer,400.0,Financial Services,"Arora, Acharya and Walia","Jehanabad, Goa",14042.0,0,Mobile,85.212.183.149,Success,NXTA69393374317361,Payment for Financial Services,0
7bf1c1bc-9155-4861-ad2f-df24e49f13fa,CUST117668,2022-01-29 00:15:00,Deposit,800.0,Cash Withdrawal,"Hari, Bawa and Halder","Sirsa, Punjab",26211.0,0,POS,93.253.44.224,Success,Self,Payment for Cash Withdrawal,0
ba2e4565-9953-40c4-911e-fa9193237ebf,CUST118138,2022-01-20 13:18:00,Credit Card,6800.0,Education,"Bhasin, Gole and Zachariah","Aurangabad, Uttarakhand",9138.0,0,ATM,188.67.238.162,Success,OSYS66544791447905,Payment for Education,0
394d6c36-f2f3-40b7-8862-9769500a10e1,CUST111546,2022-01-16 10:41:00,Credit Card,2000.0,Electronics,"Lalla, Bala and Kant","Kishanganj, Chhattisgarh",41207.0,0,Mobile,229.18.252.31,Success,HHYU34279956383132,Payment for Electronics,0
e6805c2d-de84-422b-a225-ad8ee7a41246,CUST116992,2022-01-29 14:48:00,Credit Card,6500.0,Financial Services,"Date, Mand and Sha","Proddatur, Goa",23036.0,0,Web,254.43.133.102,Success,UTXW66115300045603,Payment for Financial Services,0
bafe2604-9b08-453c-b1b6-917728443279,CUST110324,2022-01-30 09:04:00,UPI,6100.0,Cash Withdrawal,"Chhabra, Ghose and Mann","Shivpuri, Jharkhand",19227.0,0,Mobile,81.152.251.101,Success,VCQP34914453828237,Payment for Cash Withdrawal,0
73347e4a-1ee1-4759-8c96-4bc7f0bbfde1,CUST111422,2022-01-01 01:42:00,Fund Transfer,4400.0,Cash Withdrawal,Swamy-Sridhar,"Yamunanagar, Mizoram",36356.0,0,ATM,255.9.132.154,Success,EKIE84228326960288,Payment for Cash Withdrawal,0
e1480fa1-f445-46e3-94fc-aa52aa3aa415,CUST109528,2022-01-05 14:28:00,Debit Card,200.0,Dining,Rajagopal LLC,"Vadodara, Punjab",44752.0,0,Mobile,242.191.142.226,Success,QJWH86823278924630,Payment for Dining,0
9fa9f138-5889-4397-9243-351dfd955671,CUST106697,2022-01-26 21:29:00,Deposit,800.0,Entertainment,Barman-Bhat,"Ajmer, Himachal Pradesh",12017.0,0,POS,135.184.66.43,Success,Self,Payment for Entertainment,0
8122c5de-07c1-42df-8353-5505fa1a22c3,CUST100932,2022-01-26 09:35:00,EMI Payment,1200.0,Fuel,Anand Ltd,"Nellore, Telangana",0.0,0,ATM,239.46.238.230,Success,ZBVD37753521220992,Payment for Fuel,0
fc69f898-87c0-4c56-9513-40f88e67ebcb,CUST108863,2022-01-16 19:17:00,Debit Card,1200.0,Education,"Chada, Sibal and Luthra","Machilipatnam, Manipur",46147.0,0,ATM,144.41.77.166,Success,XSMN18363034722545,Payment for Education,0
e8b56a91-3263-49b7-a286-2a58a01bdec4,CUST100304,2022-01-04 06:03:00,EMI Payment,200.0,Dining,Kant-Malhotra,"Anantapur, Nagaland",22193.0,0,ATM,18.254.97.168,Success,MYWB78476298480629,Payment for Dining,0
9b8d42aa-5e22-4087-be69-519a33f81a94,CUST115431,2022-01-31 02:56:00,EMI Payment,10100.0,Cash Withdrawal,"Majumdar, Lata and Sarma","Dehradun, Tripura",31809.0,1,ATM,52.67.180.116,Success,ZRXK01570788729287,Payment for Cash Withdrawal,0
3eb83bef-207c-4c5b-b2cf-4195a8f9e571,CUST100986,2022-01-03 00:48:00,Credit Card,2700.0,Online Shopping,"Baria, Gour and Sinha","Firozabad, Karnataka",27491.0,0,Mobile,128.215.120.81,Success,VEDY01038878189220,Payment for Online Shopping,0
fd74c4e4-c6d6-4a35-b041-e6a7c18cace2,CUST110466,2022-01-14 13:28:00,Credit Card,2700.0,Groceries,"Rajagopal, Gupta and Thakur","Agartala, Madhya Pradesh",23060.0,0,Web,158.184.72.218,Success,WRSL13927579146368,Payment for Groceries,0
7deeb6a1-6849-4e60-89af-bda9ef8f8cca,CUST115490,2022-01-23 23:57:00,Bill Payment,7000.0,Financial Services,Zachariah PLC,"Bulandshahr, Sikkim",13978.0,0,ATM,13.228.146.110,Success,FQBJ01895110733768,Payment for Financial Services,0
f6db9781-efd8-47b1-a489-1582ea099583,CUST114692,2022-01-22 00:15:00,Loan Disbursement,4900.0,Utilities,"Dua, Dhillon and Kade","Farrukhabad, Mizoram",6494.0,0,Web,100.168.203.100,Success,LLNB67937469934017,Payment for Utilities,0
a7873212-8599-4a73-ab76-606be5b0704b,CUST115234,2022-01-24 20:13:00,Deposit,1600.0,Dining,Shetty Ltd,"Malda, Madhya Pradesh",44251.0,0,ATM,243.6.200.184,Success,Self,Payment for Dining,0
0c81a57a-c2d3-42d6-84c0-2951530ea3d4,CUST107160,2022-01-15 19:39:00,Bill Payment,300.0,Financial Services,Amble LLC,"Rohtak, Maharashtra",23192.0,0,POS,60.211.110.243,Success,VTKH62468647441127,Payment for Financial Services,0
3b8d2b6e-780e-43ea-965a-61d2d0c84dcf,CUST110850,2022-01-03 08:23:00,EMI Payment,12200.0,Groceries,Baral LLC,"Kavali, Chhattisgarh",8491.0,0,Web,84.51.119.31,Success,XMFA44552448365640,Payment for Groceries,0
86682c0f-f59b-4e15-b6f3-c8dd37a76b6c,CUST110982,2022-01-12 08:19:00,Bill Payment,3200.0,Utilities,"Deshmukh, Kibe and Dhaliwal","Khandwa, Kerala",18860.0,0,Web,128.183.159.181,Success,IJNK16554643417034,Payment for Utilities,0
a15b5b85-e56f-4f30-934e-9de8c69c0f3b,CUST108691,2022-01-23 00:24:00,Credit Card,1600.0,Electronics,"Shetty, Sood and Kaul","Chandrapur, Odisha",16607.0,0,POS,187.103.254.125,Success,QYRA96277304143105,Payment for Electronics,0
b68989e5-5bed-48cf-83e5-1e7a6e1ce999,CUST112303,2022-01-06 08:17:00,UPI,5700.0,Utilities,"Sura, Sarna and Roy","Vadodara, Telangana",17439.0,0,Web,79.48.191.99,Success,JZDG10400728968956,Payment for Utilities,0
99639f93-ae12-4a19-a05a-3cf79494188a,CUST109001,2022-01-22 20:17:00,Bill Payment,3300.0,Entertainment,"Choudhry, Chada and Chhabra","Raebareli, Kerala",21991.0,0,ATM,253.140.111.212,Success,GUSH17846952269881,Payment for Entertainment,0
2daaff85-51f7-4d68-bdbb-283cdabe9aab,CUST112894,2022-01-04 08:29:00,Net Banking,4300.0,Online Shopping,Sekhon-Zachariah,"Karnal, Gujarat",15456.0,0,ATM,107.93.195.245,Success,BLSA96332050940150,Payment for Online Shopping,0
7c50b888-9d51-439d-86f9-962fe27ab783,CUST114525,2022-01-19 15:44:00,Debit Card,900.0,Entertainment,"Kumar, Cheema and Deshmukh","Khora , Goa",2341.0,0,ATM,146.38.23.108,Success,TNYC82089387968705,Payment for Entertainment,0
19404af3-af32-444d-b459-d552dd62ca52,CUST118936,2022-01-03 23:21:00,Debit Card,4800.0,Education,Basak-Karnik,"Ludhiana, Tamil Nadu",20517.0,0,Mobile,171.34.26.3,Success,IHII40228059326229,Payment for Education,0
4b03a4bd-7c51-4762-bcd3-dc691eb09011,CUST110554,2022-01-03 02:06:00,Loan Disbursement,900.0,Cash Withdrawal,Rege Inc,"Jabalpur, Nagaland",30238.0,0,Web,186.39.17.151,Success,GZOL08207732143882,Payment for Cash Withdrawal,0
409c6932-001e-456c-a148-462faa90babd,CUST107011,2022-01-29 19:39:00,Credit Card,7800.0,Healthcare,Verma Inc,"Mira-Bhayandar, Odisha",10317.0,0,Mobile,168.209.121.249,Success,EETN17851506524959,Payment for Healthcare,0
6840d9cf-e72e-4050-b101-12aba1cc420c,CUST110854,2022-01-29 19:46:00,ATM Withdrawal,6600.0,Travel,Buch-Sathe,"Bathinda, Chhattisgarh",32503.0,0,ATM,46.86.61.144,Success,Self,Payment for Travel,0
25ab0876-2c01-4bf1-9575-a1d272b55e0a,CUST117852,2022-01-30 00:13:00,UPI,100.0,Electronics,"Bali, Shukla and Sarkar","Bhatpara, Manipur",32374.0,0,ATM,196.160.98.15,Success,FZKC77584191016835,Payment for Electronics,0
02fc0c79-7ba2-4d40-8e05-0b966e17b434,CUST117151,2022-01-19 14:57:00,Fund Transfer,13100.0,Education,"Sidhu, Tata and Dey","Solapur, Himachal Pradesh",0.0,0,POS,221.91.137.201,Success,FQPN88323301680059,Payment for Education,0
6cbefb62-2ca1-482c-8c36-2aa2851bdc4f,CUST102820,2022-01-03 19:09:00,Bill Payment,3800.0,Healthcare,Chaudhuri-Kalita,"Buxar, Goa",7720.0,0,POS,246.187.173.151,Success,PDLZ18878692873460,Payment for Healthcare,0
791b0a30-3e86-46da-a529-623854cd08f8,CUST100772,2022-01-15 23:59:00,EMI Payment,2000.0,Dining,Bedi Group,"Mau, Bihar",31129.0,0,POS,172.145.34.248,Success,HWHD98439525282087,Payment for Dining,0
987944d0-5272-4000-9d4c-74af83fbd3ef,CUST103471,2022-01-25 01:34:00,ATM Withdrawal,3700.0,Entertainment,Som-Anne,"Berhampore, Bihar",20215.0,0,ATM,76.22.5.155,Success,Self,Payment for Entertainment,0
52a8e6c6-2529-4607-b9e1-6e032eac5525,CUST101152,2022-01-31 07:11:00,Credit Card,7200.0,Online Shopping,"Subramaniam, Magar and Thakur","New Delhi, Bihar",11018.0,0,POS,165.32.138.194,Success,SMST00737638317460,Payment for Online Shopping,0
c8d498e3-83d5-46de-a4a5-4f4b7fb79ca8,CUST118451,2022-01-03 03:23:00,EMI Payment,1500.0,Healthcare,Chaudhry-Ram,"Katihar, Jharkhand",29029.0,0,Web,177.83.114.84,Success,YRRP69688938115246,Payment for Healthcare,0
c6317592-0e47-4d6b-aa29-b67332a45261,CUST112506,2022-01-29 05:28:00,Net Banking,7700.0,Healthcare,Ganesan-Bedi,"Durg, Chhattisgarh",9188.0,0,Mobile,108.215.211.163,Success,JAHO29318763501493,Payment for Healthcare,0
5dd2ada3-55d6-4798-a63c-b97f720e450d,CUST105511,2022-01-28 12:06:00,Net Banking,3700.0,Education,"Bal, Ray and Bahri","Hyderabad, Mizoram",3319.0,0,Web,10.58.29.15,Success,TQIQ64348017833304,Payment for Education,0
5f760494-11fa-4122-8bf1-44b2e3f039a1,CUST102554,2022-01-02 23:23:00,Debit Card,1400.0,Dining,Lala and Sons,"Udaipur, Arunachal Pradesh",27977.0,0,Web,225.162.22.148,Success,ZPYD96233572469366,Payment for Dining,0
7c08b75a-179e-4cf6-944c-2be66fb5a25a,CUST103580,2022-01-19 09:07:00,Net Banking,7900.0,Dining,Sant-Chadha,"Thrissur, Odisha",41097.0,0,Web,35.15.146.63,Success,MDRN62926654663593,Payment for Dining,0
9683f068-3f8e-4d08-acb3-272c9572ba0c,CUST108249,2022-01-18 22:42:00,Deposit,1800.0,Financial Services,Srinivasan-Venkataraman,"Kozhikode, Arunachal Pradesh",44265.0,0,Mobile,195.200.87.8,Success,Self,Payment for Financial Services,0
5da02df6-58e4-45cc-8771-2caf88de6560,CUST100440,2022-01-04 06:23:00,Loan Disbursement,2700.0,Fuel,Batta Group,"Mahbubnagar, Kerala",30772.0,0,POS,168.183.161.66,Success,JAPT26482850647625,Payment for Fuel,0
54dcd7b2-24ba-4892-a58d-fb17201722d8,CUST119901,2022-01-31 01:24:00,Bill Payment,9200.0,Healthcare,Ramanathan-Kala,"Tezpur, Punjab",35264.0,0,POS,190.181.131.63,Success,TSFF24073226746383,Payment for Healthcare,0
89f19d18-6209-427e-8f71-701f8ed86f5b,CUST118223,2022-01-09 12:26:00,Deposit,6000.0,Groceries,Kara-Kuruvilla,"Hubli–Dharwad, Assam",12439.0,0,POS,203.164.15.121,Success,Self,Payment for Groceries,0
ccfae438-afaf-4e6e-b4cd-2e80ee055b26,CUST102041,2022-01-21 19:58:00,Loan Disbursement,5700.0,Groceries,Karpe PLC,"Ujjain, Karnataka",22101.0,0,ATM,106.57.36.165,Success,SSCU74764054627441,Payment for Groceries,0
7c594d15-5ebd-42f2-8d84-e717fd39c763,CUST118764,2022-01-04 10:41:00,EMI Payment,6800.0,Cash Withdrawal,"Grewal, Kadakia and Sha","Kalyan-Dombivli, Haryana",36913.0,0,ATM,109.240.189.173,Success,VSIZ64758283984618,Payment for Cash Withdrawal,0
0546230f-e7e7-4a06-bf11-beaf09d36d5c,CUST100538,2022-01-04 23:26:00,Loan Disbursement,15500.0,Utilities,Bora LLC,"Gulbarga, Himachal Pradesh",0.0,0,Web,48.122.54.209,Success,SDBO68560219611287,Payment for Utilities,0
957f3766-8478-43d7-ba20-05cf2dc14e05,CUST104611,2022-01-26 03:08:00,EMI Payment,5800.0,Utilities,Goyal Inc,"Ranchi, Tripura",942.0,0,Mobile,64.160.74.172,Success,FSLQ65462584711127,Payment for Utilities,0
5ac913a8-3095-46fa-bf00-3a1b2dc2328b,CUST106726,2022-01-20 21:48:00,Loan Disbursement,4300.0,Online Shopping,"Goda, Kara and Swaminathan","Jalgaon, Himachal Pradesh",43406.0,0,ATM,63.155.220.141,Success,JTXJ09017551615248,Payment for Online Shopping,0
e51ae9ef-34a1-42ce-90ca-709e94c3629e,CUST106683,2022-01-12 06:54:00,ATM Withdrawal,200.0,Education,"Goyal, Master and Shukla","Sirsa, Chhattisgarh",25565.0,0,ATM,170.155.146.151,Success,Self,Payment for Education,0
5bf626c5-b258-409c-8e95-dac1d8e22665,CUST115999,2022-01-18 20:32:00,ATM Withdrawal,17700.0,Education,"Goel, Swaminathan and Kota","Bhalswa Jahangir Pur, Arunachal Pradesh",0.0,0,POS,139.81.128.64,Success,Self,Payment for Education,0
574e7f5a-4081-438e-b858-a84af080d404,CUST114307,2022-01-09 17:01:00,Bill Payment,2200.0,Groceries,Lad-Raval,"Jammu, Gujarat",20065.0,0,ATM,216.27.2.98,Success,ENYW23176889967868,Payment for Groceries,0
8b89861f-c716-4eee-bf1b-f24e8aca17ab,CUST114365,2022-01-13 15:14:00,Bill Payment,100.0,Online Shopping,Goyal-Zachariah,"Mahbubnagar, Goa",49572.0,0,POS,74.181.172.126,Success,YXSS32815396753995,Payment for Online Shopping,0
5cc4b732-2ce6-4c15-b7b6-de50de4abd9f,CUST107899,2022-01-11 15:19:00,Net Banking,1400.0,Groceries,Sampath Inc,"Mathura, Tripura",9572.0,0,Web,1.26.58.132,Success,KVQG72862941619827,Payment for Groceries,0
22bf6d4e-39a2-4d4a-ac0a-2f387a70a6f1,CUST103393,2022-01-01 09:36:00,UPI,700.0,Electronics,"Rama, Keer and Ratta","Bihar Sharif, Chhattisgarh",47650.0,0,Web,223.155.19.149,Success,IJYE37656527177777,Payment for Electronics,0
e2d00ae5-eb22-4ed6-bb35-9491bc203c69,CUST103128,2022-01-25 03:33:00,Loan Disbursement,13800.0,Dining,Thaman-Ganesh,"Bareilly, Kerala",14709.0,0,Mobile,182.153.88.234,Success,IZRI07751697009956,Payment for Dining,0
cdb767e8-c078-411e-9cb8-e417f3d07a90,CUST112375,2022-01-22 11:19:00,Deposit,11800.0,Cash Withdrawal,Sundaram LLC,"Ambattur, Chhattisgarh",49516.0,0,POS,145.139.16.44,Success,Self,Payment for Cash Withdrawal,0
2d08e2c2-5c7b-46c4-a724-046dca38f06e,CUST118915,2022-01-30 07:32:00,UPI,5000.0,Utilities,"Chacko, Kashyap and Sharma","Amroha, Tamil Nadu",0.0,0,POS,200.111.91.116,Success,AUBH65407147592675,Payment for Utilities,0
4d6cf1f4-3af8-4de0-b5c2-a0cb6b6938fe,CUST117040,2022-01-15 02:52:00,Fund Transfer,400.0,Dining,Das-Singh,"Ajmer, Chhattisgarh",13894.0,0,Mobile,218.47.23.143,Success,YNWQ57179315906638,Payment for Dining,0
2a964dd5-0f30-4eba-9414-215627931a6c,CUST115357,2022-01-31 04:24:00,Credit Card,1800.0,Travel,"Varma, Saha and Dalal","Raichur, Tamil Nadu",19358.0,0,ATM,138.68.54.22,Success,OGWU69465152911308,Payment for Travel,0
6cb0cb93-bbba-44bd-9a85-07ca71b488b7,CUST119015,2022-01-25 05:27:00,UPI,8800.0,Education,"Goel, Khare and Salvi","Patna, Odisha",34427.0,0,Web,177.12.123.219,Success,GMLJ50777364378215,Payment for Education,0
48e6271e-2508-47a3-a0c3-4324cc567b95,CUST101961,2022-01-19 13:41:00,UPI,6900.0,Dining,"Kapur, De and Wali","Mysore, Jharkhand",32989.0,0,Mobile,202.115.150.154,Success,ZUXW97845923782741,Payment for Dining,0
fea28e13-61bc-4fac-bbd8-d7e725343e0e,CUST113052,2022-01-04 03:25:00,ATM Withdrawal,1200.0,Online Shopping,Bobal-Dasgupta,"Bhubaneswar, Tamil Nadu",28626.0,0,ATM,161.8.212.120,Success,Self,Payment for Online Shopping,0
85d2b783-6177-4108-b697-31b2d59fcb2f,CUST107558,2022-01-28 07:18:00,ATM Withdrawal,4700.0,Online Shopping,"Golla, Sarin and Dani","Akola, Uttarakhand",41955.0,0,Mobile,140.37.186.93,Success,Self,Payment for Online Shopping,0
fd201b5b-d5ae-4302-a65b-6dba631e9b92,CUST112954,2022-01-29 01:43:00,Deposit,200.0,Groceries,"Bhardwaj, Mani and Dhaliwal","Udaipur, Uttar Pradesh",15988.0,0,Mobile,56.146.229.146,Success,Self,Payment for Groceries,0
df5f5805-b869-4c95-962f-8e2c88455feb,CUST111335,2022-01-21 03:08:00,UPI,11700.0,Online Shopping,Sood PLC,"Etawah, Himachal Pradesh",0.0,0,POS,92.139.30.83,Success,PUKF76610051236344,Payment for Online Shopping,0
4601de9d-f0f2-4ba7-9c22-6bdfd1218639,CUST104427,2022-01-11 00:51:00,Bill Payment,1800.0,Financial Services,Dube Inc,"Surat, Tamil Nadu",27193.0,0,Web,152.26.161.103,Success,GVOF11895783561119,Payment for Financial Services,0
56fd5e24-3c1e-4afa-bade-447b8131aa01,CUST111522,2022-01-09 04:16:00,Loan Disbursement,9700.0,Fuel,Choudhry Ltd,"Mau, Arunachal Pradesh",39635.0,0,ATM,165.182.124.235,Success,WJVU78332505194699,Payment for Fuel,0
d94059a6-3b46-422d-beb4-35edfaeb0bc8,CUST101522,2022-01-28 20:58:00,UPI,21400.0,Utilities,Shenoy LLC,"Nagpur, Chhattisgarh",0.0,0,ATM,62.32.110.33,Success,FZVX96464011347707,Payment for Utilities,0
363b8198-ae45-48cc-8bc3-f49e5e5b33fa,CUST107206,2022-01-29 01:14:00,Bill Payment,400.0,Groceries,Sastry Group,"Firozabad, Jharkhand",2549.0,0,Web,233.30.221.194,Success,KRGH67518652923389,Payment for Groceries,0
9ba29325-a730-4edb-ba10-ebe301e1159d,CUST106116,2022-01-06 02:25:00,Bill Payment,10600.0,Financial Services,"Bhasin, Tank and Madan","Katni, Himachal Pradesh",15186.0,0,Web,39.29.29.158,Success,ZPXI70599758758813,Payment for Financial Services,0
